gene,control_mean,treatment_mean,log2FC,p_value,neg_log10_p,regulation
b2578,-0.11217603399999976,-0.00472743349999985,0.10744860049999991,0.744880507328348,0.1279133905673655,ns
b2340,0.7076393065,0.7538739979999995,0.04623469149999959,0.7458757858263425,0.12733349159146615,ns
b2002,-0.13975129650000015,-0.03993243800000014,0.09981885850000001,0.746772093368117,0.12681191986421136,ns
b3629,0.5380961534999997,0.5825409694999997,0.04444481599999994,0.7472124640315507,0.12655589237890302,ns
b2721,0.27833171250000005,0.17776829200000005,-0.1005634205,0.7472264962714142,0.12654773664353539,ns
b1137,1.4612570870000003,1.364784562,-0.09647252500000025,0.7473541598970035,0.12647354378142495,ns
b2424,-0.26600055349999957,-0.22045851949999967,0.0455420339999999,0.7479621168874233,0.12612039791546806,ns
b0108,-0.4201788155000001,-0.6170729779999999,-0.19689416249999986,0.7490949845609551,0.12546311066466367,ns
b3140,-0.044803204000000055,0.0464021795,0.09120538350000006,0.7491447753300396,0.12543424498261468,ns
b0262,-0.4967018274999998,-0.4368955569999998,0.05980627049999998,0.7497664587291977,0.12507399191479862,ns
b3376,0.3101518840000004,0.29575157600000024,-0.01440030800000014,0.7513165904288271,0.12417702104691844,ns
b4139,-0.06064630800000084,-0.09846867900000064,-0.0378223709999998,0.7525895495500177,0.12344181658255346,ns
b2507,0.2621396894999988,0.24581302349999928,-0.01632666599999949,0.7527167274752294,0.12336843261795596,ns
b0914,0.0851701805,0.06539457949999945,-0.019775601000000545,0.7528703192257811,0.12327982392527628,ns
b3283,-0.39184723199999993,-0.37880701449999993,0.013040217500000006,0.7537160440635784,0.12279223997019256,ns
b4622,-0.12791479500000003,0.03141357150000007,0.1593283665000001,0.7542645876965927,0.12247628169010401,ns
b2462,0.5114239906315418,0.32232727937623734,-0.18909671125530442,0.7554880299977348,0.1217724122609117,ns
b0292,-0.19099048700000004,-0.052832021500000104,0.13815846549999994,0.7556761683145391,0.12166427386888774,ns
b1674,0.590369614,0.7257561335,0.13538651950000002,0.7559285090097945,0.12151927541238519,ns
b3142,0.42986329049999994,0.23148064999999995,-0.19838264049999998,0.7560995419541158,0.12142102503374723,ns
b2174,-0.5642526724999994,-0.5396133614999994,0.024639311000000053,0.7561790978499665,0.12137533148800332,ns
b3719,0.5634615744999999,0.5976276040000001,0.03416602950000025,0.7566475252274645,0.12110638403742578,ns
b2345,1.1729583890000004,1.2513618000000004,0.07840341100000003,0.7567397781015626,0.12105343669985792,ns
b4468,0.2455881154999999,0.2667458804999998,0.021157764999999912,0.7567871618221931,0.12102624393854554,ns
b2835,-0.5116574665,-0.5501367684999998,-0.038479301999999826,0.7575813429315801,0.12057072930789173,ns
b2919,0.28750604699999993,0.3641280064999998,0.07662195949999989,0.7580441456030494,0.12030550197541859,ns
b3607,-0.7594455779999989,-0.7860164949999993,-0.02657091700000036,0.7582304100205166,0.12019880149853227,ns
b2582,0.4543122445000005,0.5217155055000005,0.06740326099999994,0.7584757493131902,0.12005830031934764,ns
b2034,1.3451374000000005,1.3107450599999995,-0.03439234000000102,0.7589814128449749,0.11976885967461791,ns
b3704,-0.5543212254999998,-0.6174931064999996,-0.06317188099999971,0.7592851209069817,0.11959511055446514,ns
b3262,-0.418525107,-0.47470864300000004,-0.056183536000000034,0.7596607387019751,0.11938031851567912,ns
b0214,-0.34060350900000014,-0.26986700949999953,0.0707364995000006,0.7599359259825307,0.11922302372618775,ns
b0279,0.48480827257438264,0.587118987637025,0.10231071506264233,0.7600380106299142,0.11916468746390795,ns
b1565,0.23144368499999995,0.420156708,0.18871302300000004,0.7605184293782186,0.11889025737654745,ns
b4124,-0.09213077799999961,-0.13786091999999955,-0.045730141999999946,0.7613512896247661,0.11841491229166215,ns
b1388,-0.3787666614999998,-0.13808692699999991,0.2406797344999999,0.7621092327815436,0.11798277696173091,ns
b0439,0.24158519000000123,0.2563275035000005,0.014742313499999271,0.7636091275661646,0.11712888904221726,ns
b4357,-0.3735244820000003,-0.4713337550000003,-0.09780927299999997,0.7644566864737634,0.11664711634496348,ns
b1254,-0.2542117774999997,-0.30069989599999974,-0.046488118500000064,0.7661804648370676,0.11566892533861242,ns
b3718,-0.008667349000000005,0.042020939500000354,0.05068828850000036,0.7667271226923582,0.11535917346310819,ns
b4755,-1.7919935105,-2.038807763,-0.2468142524999999,0.7667780433554353,0.11533033161309425,ns
b2785,0.9325282009999998,0.9699762580000001,0.03744805700000031,0.7674067367397228,0.114974392633082,ns
b3721,0.1683395589999997,0.12067482499999979,-0.0476647339999999,0.7674114896705885,0.11497170284009894,ns
b3892,-0.18293937350000083,-0.2914177165000002,-0.10847834299999937,0.7674621619028744,0.11494302729295806,ns
b2534,-0.041583630999999954,0.015147810999999942,0.056731441999999896,0.7675530525684661,0.1148915967739678,ns
b3353,-0.37199716850000053,-0.32626522150000076,0.04573194699999977,0.7679656743577643,0.11465819112755503,ns
b3048,-0.13920788000000003,-0.18652997599999988,-0.04732209599999984,0.7689376562261299,0.11410887041255656,ns
b2195,0.28599371399999995,0.35709699299999986,0.07110327899999991,0.7693221853097418,0.11389174342514753,ns
b1228,0.074273068,0.2787641900000001,0.20449112200000008,0.7693982616931663,0.11384879923263269,ns
b0113,-0.19983286599999991,-0.2342914470000003,-0.03445858100000038,0.7700323074495952,0.11349105320058507,ns
b2803,0.5109255769999999,0.5020402069999998,-0.008885370000000004,0.7701262050516826,0.11343809863757087,ns
b3583,-0.5105883379999998,-0.5926511084999997,-0.08206277049999988,0.7701456331412652,0.11342714276356103,ns
b3504,-0.1298924685,-0.22123048800000006,-0.09133801950000006,0.7704561045901712,0.11325209942098723,ns
b1352,0.8104074590000001,0.5054475005,-0.30495995850000013,0.7708717585023328,0.11301786475991128,ns
b0062,0.07409837799999994,0.10335138999999974,0.0292530119999998,0.7711927124802103,0.11283708302714625,ns
b0495,0.41626660149999983,0.37287156349999945,-0.043395038000000385,0.7712134058680099,0.11282542977444335,ns
b1062,-0.05188885949999905,-0.0662280229999989,-0.014339163499999849,0.7726230702477129,0.11203232812015225,ns
b3115,0.2867043844999999,0.3728696774999998,0.08616529299999987,0.772815786470882,0.11192401507707646,ns
b1586,-1.2725609469999997,-1.2075161285,0.06504481849999966,0.7732671449439324,0.11167044200438815,ns
b1915,0.3716680744999996,0.3904662345000003,0.018798160000000674,0.774057989276139,0.11122650252220312,ns
b0296,0.6071415914999998,0.5770592799999998,-0.03008231149999996,0.774702961418271,0.11086478387430425,ns
b0844,0.16573767649999954,0.1389682614999996,-0.026769414999999935,0.7751631219233601,0.1106068968527477,ns
b0140,0.390911939,0.32613099250000005,-0.06478094649999994,0.7752681929141889,0.11054803355302173,ns
b4183,-0.1390353850000001,-0.060574754500000064,0.07846063050000003,0.775486317674329,0.11042586027585477,ns
b0547,0.49214192600000006,0.5956961625,0.10355423649999995,0.7762297585184116,0.11000971161842335,ns
b2807,0.4661550989999994,0.5145914304999999,0.048436331500000485,0.7769451632976365,0.10960963257316843,ns
b0231,-0.2916226919999998,-0.308817688,-0.017194996000000184,0.7775381477826104,0.10927829430747663,ns
b4195,-0.019424849000000202,0.07691411349999955,0.09633896249999975,0.7778661376453218,0.10909513396653944,ns
b3683,0.08628305949999995,0.10442343549999995,0.018140376,0.77797850240269,0.10903240354614381,ns
b2914,-0.196182524000001,-0.23238137400000086,-0.036198849999999866,0.7786423317082218,0.10866198910034228,ns
b1445,-0.45790396449999937,-0.5089317179999995,-0.051027753500000106,0.779142867875587,0.1083829004262187,ns
b2830,0.10586262150000175,0.12525785900000125,0.019395237499999496,0.7793304778399933,0.10827833916065799,ns
b0558,0.22668024900000006,0.397853728,0.17117347899999996,0.779582535638393,0.10813789859601695,ns
b1704,-0.4938805325000004,-0.527943550499999,-0.03406301799999856,0.7799467791492458,0.10793503104077588,ns
b4050,0.8422518554999998,0.7429128594999999,-0.09933899599999996,0.7825866800256075,0.1064675482582461,ns
b3906,0.1315179755000002,0.05892452700000006,-0.07259344850000013,0.7827189078261015,0.10639417497613295,ns
b2449,0.11785269099999995,0.16508810400000007,0.047235413000000115,0.7834061966506859,0.10601299755639941,ns
b2407,0.24788350750000004,0.368321878,0.12043837049999995,0.7839719264669456,0.1056994888446273,ns
b2247,0.23812486099999994,0.312657285,0.07453242400000007,0.7843322971396189,0.10549990129652208,ns
b3673,-0.37301617749999993,-0.28326700250000003,0.0897491749999999,0.7851032161593314,0.10507324355831463,ns
b3656,-0.01737229500000035,0.01203384699999985,0.029406142000000197,0.7872311532381658,0.10389772782402294,ns
b1026,-0.15508810000000034,-0.1287247745000006,0.02636332549999973,0.7875130285557406,0.10374225254399949,ns
b0461,0.5660353780000005,0.5150104755000005,-0.051024902500000024,0.7875211772877854,0.10373775873764474,ns
b0430,0.8471007154999999,0.8301141154999998,-0.016986600000000074,0.7875507556952954,0.10372144743287494,ns
